date,high_temp,low_temp,average_temp
12/10/1952,62,49,56
12/11/1952,57,49,53
12/12/1952,57,44,50
12/13/1952,49,43,46
12/14/1952,46,43,44
12/15/1952,47,41,44
12/16/1952,43,40,42
12/17/1952,47,41,44
12/18/1952,53,45,49
12/19/1952,52,45,48
12/20/1952,49,37,43
12/21/1952,54,31,42
12/22/1952,50,38,44
12/23/1952,48,31,40
12/24/1952,46,40,43
12/25/1952,52,42,47
12/26/1952,59,46,52
12/27/1952,56,47,52
12/28/1952,56,43,50
12/29/1952,55,45,50
12/30/1952,53,38,46
12/31/1952,49,34,42
1/1/1953,50,44,47
1/2/1953,52,46,49
1/3/1953,54,43,48
1/4/1953,46,42,44
1/5/1953,47,42,44
1/6/1953,56,43,50
1/7/1953,62,49,56
1/8/1953,63,55,59
1/9/1953,69,56,62
1/10/1953,63,53,58
1/11/1953,59,53,56
1/12/1953,62,53,58
1/13/1953,58,47,52
1/14/1953,58,46,52
1/15/1953,56,40,48
1/16/1953,55,38,46
1/17/1953,51,48,50
1/18/1953,55,49,52
1/19/1953,61,52,56
1/20/1953,61,43,52
1/21/1953,56,38,47
1/22/1953,58,36,47
1/23/1953,58,37,48
1/24/1953,52,37,44
1/25/1953,58,41,50
1/26/1953,56,35,46
1/27/1953,56,36,46
1/28/1953,59,38,48
1/29/1953,65,41,53
1/30/1953,68,41,54
1/31/1953,64,42,53
2/1/1953,65,41,53
2/2/1953,57,41,49
2/3/1953,53,43,48
2/4/1953,57,46,52
2/5/1953,60,51,56
2/6/1953,67,46,56
2/7/1953,62,46,54
2/8/1953,60,41,50
2/9/1953,62,43,52
2/10/1953,61,36,48
2/11/1953,60,36,48
2/12/1953,67,34,50
2/13/1953,65,35,50
2/14/1953,65,41,53
2/15/1953,62,38,50
2/16/1953,67,38,52
2/17/1953,65,36,50
2/18/1953,58,37,48
2/19/1953,57,36,46
2/20/1953,58,32,45
2/21/1953,63,29,46
2/22/1953,65,32,48
2/23/1953,62,43,52
2/24/1953,61,37,49
2/25/1953,66,33,50
2/26/1953,67,36,52
2/27/1953,71,38,54
2/28/1953,58,41,50
3/1/1953,54,36,45
3/2/1953,58,31,44
3/3/1953,61,31,46
3/4/1953,67,36,52
3/5/1953,72,37,54
3/6/1953,75,37,56
3/7/1953,81,42,62
3/8/1953,77,44,60
3/9/1953,62,47,54
3/10/1953,60,44,52
3/11/1953,58,40,49
3/12/1953,60,38,49
3/13/1953,60,35,48
3/14/1953,64,31,48
3/15/1953,68,37,52
3/16/1953,61,41,51
3/17/1953,62,38,50
3/18/1953,58,41,50
3/19/1953,54,42,48
3/20/1953,53,41,47
3/21/1953,62,45,54
3/22/1953,68,40,54
3/23/1953,73,43,58
3/24/1953,65,44,54
3/25/1953,68,42,55
3/26/1953,71,43,57
3/27/1953,72,41,56
3/28/1953,65,44,54
3/29/1953,69,43,56
3/30/1953,71,41,56
3/31/1953,73,44,58
4/1/1953,75,45,60
4/2/1953,79,45,62
4/3/1953,79,44,62
4/4/1953,82,45,64
4/5/1953,78,48,63
4/6/1953,65,42,54
4/7/1953,60,36,48
4/8/1953,59,32,46
4/9/1953,57,33,45
4/10/1953,58,36,47
4/11/1953,67,37,52
4/12/1953,67,39,53
4/13/1953,72,41,56
4/14/1953,75,43,59
4/15/1953,77,43,60
4/16/1953,62,45,54
4/17/1953,67,42,54
4/18/1953,75,44,60
4/19/1953,64,52,58
4/20/1953,73,50,62
4/21/1953,85,47,66
4/22/1953,77,53,65
4/23/1953,81,46,64
4/24/1953,89,47,68
4/25/1953,80,49,64
4/26/1953,70,50,60
4/27/1953,66,46,56
4/28/1953,66,40,53
4/29/1953,64,47,56
4/30/1953,64,43,54
5/1/1953,66,42,54
5/2/1953,75,46,60
5/3/1953,82,45,64
5/4/1953,85,52,68
5/5/1953,87,54,70
5/6/1953,72,50,61
5/7/1953,68,47,58
5/8/1953,66,42,54
5/9/1953,69,44,56
5/10/1953,75,46,60
5/11/1953,78,47,62
5/12/1953,80,45,62
5/13/1953,75,47,61
5/14/1953,69,52,60
5/15/1953,75,48,62
5/16/1953,68,47,58
5/17/1953,75,46,60
5/18/1953,79,48,64
5/19/1953,73,52,62
5/20/1953,73,46,60
5/21/1953,69,48,58
5/22/1953,72,42,57
5/23/1953,66,45,56
5/24/1953,64,40,52
5/25/1953,64,45,54
5/26/1953,70,41,56
5/27/1953,75,48,62
5/28/1953,70,49,60
5/29/1953,71,51,61
5/30/1953,81,47,64
5/31/1953,66,50,58
6/1/1953,69,49,59
6/2/1953,75,46,60
6/3/1953,79,46,62
6/4/1953,80,50,65
6/5/1953,80,50,65
6/6/1953,73,53,63
6/7/1953,72,51,62
6/8/1953,71,46,58
6/9/1953,71,45,58
6/10/1953,73,48,60
6/11/1953,71,49,60
6/12/1953,75,51,63
6/13/1953,81,47,64
6/14/1953,88,52,70
6/15/1953,87,54,70
6/16/1953,89,55,72
6/17/1953,96,59,78
6/18/1953,73,54,64
6/19/1953,82,50,66
6/20/1953,88,52,70
6/21/1953,94,56,75
6/22/1953,98,59,78
6/23/1953,96,62,79
6/24/1953,92,65,78
6/25/1953,93,59,76
6/26/1953,86,52,69
6/27/1953,89,53,71
6/28/1953,83,52,68
6/29/1953,80,50,65
6/30/1953,85,50,68
7/1/1953,92,52,72
7/2/1953,93,54,74
7/3/1953,97,55,76
7/4/1953,100,60,80
7/5/1953,99,61,80
7/6/1953,97,58,78
7/7/1953,98,53,76
7/8/1953,100,61,80
7/9/1953,93,57,75
7/10/1953,97,52,74
7/11/1953,98,60,79
7/12/1953,94,61,78
7/13/1953,92,57,74
7/14/1953,94,61,78
7/15/1953,97,59,78
7/16/1953,101,63,82
7/17/1953,95,61,78
7/18/1953,88,59,74
7/19/1953,97,58,78
7/20/1953,102,61,82
7/21/1953,103,65,84
7/22/1953,98,58,78
7/23/1953,97,62,80
7/24/1953,82,55,68
7/25/1953,93,53,73
7/26/1953,94,56,75
7/27/1953,97,56,76
7/28/1953,95,55,75
7/29/1953,93,55,74
7/30/1953,91,54,72
7/31/1953,89,55,72
8/1/1953,77,54,66
8/2/1953,70,54,62
8/3/1953,72,55,64
8/4/1953,87,51,69
8/5/1953,85,54,70
8/6/1953,89,54,72
8/7/1953,90,56,73
8/8/1953,96,58,77
8/9/1953,99,64,82
8/10/1953,99,58,78
8/11/1953,96,55,76
8/12/1953,88,56,72
8/13/1953,94,59,76
8/14/1953,84,58,71
8/15/1953,86,54,70
8/16/1953,89,55,72
8/17/1953,92,55,74
8/18/1953,95,55,75
8/19/1953,90,56,73
8/20/1953,86,56,71
8/21/1953,88,54,71
8/22/1953,94,56,75
8/23/1953,91,57,74
8/24/1953,86,55,70
8/25/1953,80,51,66
8/26/1953,82,54,68
8/27/1953,79,57,68
8/28/1953,76,55,66
8/29/1953,75,58,66
8/30/1953,83,54,68
8/31/1953,89,54,72
9/1/1953,91,57,74
9/2/1953,95,61,78
9/3/1953,97,63,80
9/4/1953,88,57,72
9/5/1953,87,59,73
9/6/1953,84,58,71
9/7/1953,89,54,72
9/8/1953,96,57,76
9/9/1953,98,57,78
9/10/1953,102,64,83
9/11/1953,93,64,78
9/12/1953,99,66,82
9/13/1953,101,71,86
9/14/1953,102,67,84
9/15/1953,86,62,74
9/16/1953,83,59,71
9/17/1953,89,57,73
9/18/1953,89,57,73
9/19/1953,79,57,68
9/20/1953,80,53,66
9/21/1953,76,57,66
9/22/1953,81,57,69
9/23/1953,84,50,67
9/24/1953,88,52,70
9/25/1953,81,54,68
9/26/1953,79,50,64
9/27/1953,77,53,65
9/28/1953,84,54,69
9/29/1953,81,51,66
9/30/1953,84,48,66
10/1/1953,77,53,65
10/2/1953,78,50,64
10/3/1953,82,49,66
10/4/1953,87,48,68
10/5/1953,91,52,72
10/6/1953,91,56,74
10/7/1953,90,57,74
10/8/1953,91,54,72
10/9/1953,83,52,68
10/10/1953,72,53,62
10/11/1953,77,49,63
10/12/1953,79,45,62
10/13/1953,71,49,60
10/14/1953,66,49,58
10/15/1953,68,47,58
10/16/1953,72,44,58
10/17/1953,74,43,58
10/18/1953,69,49,59
10/19/1953,71,45,58
10/20/1953,77,44,60
10/21/1953,71,53,62
10/22/1953,73,47,60
10/23/1953,71,41,56
10/24/1953,72,40,56
10/25/1953,72,38,55
10/26/1953,78,43,60
10/27/1953,78,47,62
10/28/1953,77,44,60
10/29/1953,72,45,58
10/30/1953,77,40,58
10/31/1953,76,47,62
11/1/1953,67,51,59
11/2/1953,77,52,64
11/3/1953,75,46,60
11/4/1953,63,42,52
11/5/1953,62,43,52
11/6/1953,64,43,54
11/7/1953,67,40,54
11/8/1953,72,42,57
11/9/1953,72,39,56
11/10/1953,63,52,58
11/11/1953,68,48,58
11/12/1953,66,53,60
11/13/1953,66,51,58
11/14/1953,61,49,55
11/15/1953,64,45,54
11/16/1953,60,39,50
11/17/1953,56,37,46
11/18/1953,56,38,47
11/19/1953,55,33,44
11/20/1953,56,38,47
11/21/1953,58,37,48
11/22/1953,60,48,54
11/23/1953,63,47,55
11/24/1953,58,54,56
11/25/1953,57,50,54
11/26/1953,55,49,52
11/27/1953,62,46,54
11/28/1953,53,45,49
11/29/1953,53,48,50
11/30/1953,60,46,53
12/1/1953,62,43,52
12/2/1953,61,36,48
12/3/1953,54,39,46
12/4/1953,57,36,46
12/5/1953,58,32,45
12/6/1953,58,40,49
12/7/1953,55,39,47
12/8/1953,56,36,46
12/9/1953,59,36,48
12/10/1953,59,39,49
12/11/1953,58,37,48
12/12/1953,59,34,46
12/13/1953,60,36,48
12/14/1953,62,33,48
12/15/1953,56,35,46
12/16/1953,62,39,50
12/17/1953,56,41,48
12/18/1953,55,41,48
12/19/1953,57,48,52
12/20/1953,58,46,52
12/21/1953,62,38,50
12/22/1953,60,35,48
12/23/1953,54,30,42
12/24/1953,54,34,44
12/25/1953,56,29,42
12/26/1953,58,30,44
12/27/1953,68,33,50
12/28/1953,60,35,48
12/29/1953,58,31,44
12/30/1953,58,33,46
12/31/1953,57,30,44
1/1/1954,58,33,46
1/2/1954,50,28,39
1/3/1954,56,43,50
1/4/1954,59,37,48
1/5/1954,58,33,46
1/6/1954,52,37,44
1/7/1954,58,38,48
1/8/1954,55,32,44
1/9/1954,54,30,42
1/10/1954,55,36,46
1/11/1954,61,41,51
1/12/1954,58,41,50
1/13/1954,55,37,46
1/14/1954,58,33,46
1/15/1954,54,37,46
1/16/1954,53,47,50
1/17/1954,56,43,50
1/18/1954,55,41,48
1/19/1954,55,39,47
1/20/1954,57,33,45
1/21/1954,55,39,47
1/22/1954,52,45,48
1/23/1954,54,44,49
1/24/1954,44,34,39
1/25/1954,50,26,38
1/26/1954,54,37,46
1/27/1954,52,42,47
1/28/1954,54,43,48
1/29/1954,55,44,50
1/30/1954,58,42,50
1/31/1954,53,40,46
2/1/1954,49,45,47
2/2/1954,50,44,47
2/3/1954,50,39,44
2/4/1954,46,42,44
2/5/1954,46,38,42
2/6/1954,46,40,43
2/7/1954,51,34,42
2/8/1954,46,35,40
2/9/1954,50,40,45
2/10/1954,46,40,43
2/11/1954,54,42,48
2/12/1954,55,49,52
2/13/1954,53,47,50
2/14/1954,58,41,50
2/15/1954,55,36,46
2/16/1954,55,45,50
2/17/1954,56,42,49
2/18/1954,55,33,44
2/19/1954,58,34,46
2/20/1954,61,36,48
2/21/1954,64,38,51
2/22/1954,67,38,52
2/23/1954,70,41,56
2/24/1954,71,41,56
2/25/1954,74,44,59
2/26/1954,69,43,56
2/27/1954,71,47,59
2/28/1954,70,44,57
3/1/1954,74,41,58
3/2/1954,72,43,58
3/3/1954,69,42,56
3/4/1954,65,41,53
3/5/1954,66,41,54
3/6/1954,66,45,56
3/7/1954,58,41,50
3/8/1954,59,51,55
3/9/1954,63,51,57
3/10/1954,54,35,44
3/11/1954,53,33,43
3/12/1954,58,36,47
3/13/1954,63,32,48
3/14/1954,68,34,51
3/15/1954,61,37,49
3/16/1954,49,39,44
3/17/1954,57,34,46
3/18/1954,53,36,44
3/19/1954,56,38,47
3/20/1954,58,38,48
3/21/1954,60,39,50
3/22/1954,60,40,50
3/23/1954,59,43,51
3/24/1954,62,44,53
3/25/1954,60,42,51
3/26/1954,65,38,52
3/27/1954,68,39,54
3/28/1954,63,42,52
3/29/1954,55,48,52
3/30/1954,60,45,52
3/31/1954,65,40,52
4/1/1954,67,38,52
4/2/1954,64,40,52
4/3/1954,67,48,58
4/4/1954,63,54,58
4/5/1954,65,52,58
4/6/1954,66,49,58
4/7/1954,70,42,56
4/8/1954,66,45,56
4/9/1954,67,41,54
4/10/1954,74,43,58
4/11/1954,77,42,60
4/12/1954,80,43,62
4/13/1954,82,50,66
4/14/1954,81,53,67
4/15/1954,85,48,66
4/16/1954,88,56,72
4/17/1954,90,58,74
4/18/1954,89,58,74
4/19/1954,85,52,68
4/20/1954,85,53,69
4/21/1954,87,52,70
4/22/1954,86,52,69
4/23/1954,72,49,60
4/24/1954,66,51,58
4/25/1954,74,52,63
4/26/1954,69,48,58
4/27/1954,59,53,56
4/28/1954,70,49,60
4/29/1954,73,47,60
4/30/1954,65,46,56
5/1/1954,70,43,56
5/2/1954,76,43,60
5/3/1954,78,52,65
5/4/1954,83,50,66
5/5/1954,87,51,69
5/6/1954,88,52,70
5/7/1954,81,46,64
5/8/1954,69,51,60
5/9/1954,72,53,62
5/10/1954,79,49,64
5/11/1954,77,49,63
5/12/1954,83,47,65
5/13/1954,83,47,65
5/14/1954,76,46,61
5/15/1954,77,49,63
5/16/1954,86,48,67
5/17/1954,93,54,74
5/18/1954,91,54,72
5/19/1954,80,53,66
5/20/1954,79,50,64
5/21/1954,83,48,66
5/22/1954,90,57,74
5/23/1954,89,54,72
5/24/1954,82,50,66
5/25/1954,79,46,62
5/26/1954,82,46,64
5/27/1954,86,49,68
5/28/1954,90,49,70
5/29/1954,79,52,66
5/30/1954,82,48,65
5/31/1954,84,51,68
6/1/1954,85,52,68
6/2/1954,93,52,72
6/3/1954,75,52,64
6/4/1954,72,52,62
6/5/1954,72,45,58
6/6/1954,81,48,64
6/7/1954,82,48,65
6/8/1954,71,50,60
6/9/1954,66,50,58
6/10/1954,76,45,60
6/11/1954,79,48,64
6/12/1954,74,51,62
6/13/1954,84,48,66
6/14/1954,89,55,72
6/15/1954,87,56,72
6/16/1954,84,49,66
6/17/1954,85,51,68
6/18/1954,90,51,70
6/19/1954,93,52,72
6/20/1954,103,66,84
6/21/1954,105,71,88
6/22/1954,103,66,84
6/23/1954,99,63,81
6/24/1954,87,57,72
6/25/1954,80,53,66
6/26/1954,73,55,64
6/27/1954,86,53,70
6/28/1954,92,56,74
6/29/1954,97,61,79
6/30/1954,85,57,71
7/1/1954,91,53,72
7/2/1954,96,57,76
7/3/1954,98,59,78
7/4/1954,89,57,73
7/5/1954,89,53,71
7/6/1954,85,53,69
7/7/1954,91,53,72
7/8/1954,84,56,70
7/9/1954,87,53,70
7/10/1954,89,57,73
7/11/1954,95,57,76
7/12/1954,100,60,80
7/13/1954,100,63,82
7/14/1954,90,60,75
7/15/1954,91,57,74
7/16/1954,94,53,74
7/17/1954,96,55,76
7/18/1954,90,54,72
7/19/1954,88,54,71
7/20/1954,89,53,71
7/21/1954,92,56,74
7/22/1954,98,63,80
7/23/1954,96,61,78
7/24/1954,88,59,74
7/25/1954,93,63,78
7/26/1954,98,64,81
7/27/1954,104,65,84
7/28/1954,108,68,88
7/29/1954,101,63,82
7/30/1954,98,55,76
7/31/1954,98,55,76
8/1/1954,90,54,72
8/2/1954,89,53,71
8/3/1954,90,55,72
8/4/1954,81,56,68
8/5/1954,84,53,68
8/6/1954,94,53,74
8/7/1954,92,56,74
8/8/1954,92,54,73
8/9/1954,91,53,72
8/10/1954,88,53,70
8/11/1954,82,52,67
8/12/1954,78,52,65
8/13/1954,74,55,64
8/14/1954,78,54,66
8/15/1954,83,51,67
8/16/1954,87,52,70
8/17/1954,92,54,73
8/18/1954,90,57,74
8/19/1954,79,57,68
8/20/1954,79,57,68
8/21/1954,91,54,72
8/22/1954,94,59,76
8/23/1954,87,57,72
8/24/1954,79,54,66
8/25/1954,73,56,64
8/26/1954,75,57,66
8/27/1954,80,58,69
8/28/1954,85,59,72
8/29/1954,87,57,72
8/30/1954,90,57,74
8/31/1954,92,54,73
9/1/1954,92,60,76
9/2/1954,85,56,70
9/3/1954,85,54,70
9/4/1954,80,52,66
9/5/1954,87,52,70
9/6/1954,82,55,68
9/7/1954,84,54,69
9/8/1954,91,53,72
9/9/1954,90,56,73
9/10/1954,79,53,66
9/11/1954,80,55,68
9/12/1954,83,50,66
9/13/1954,85,53,69
9/14/1954,78,53,66
9/15/1954,79,48,64
9/16/1954,78,52,65
9/17/1954,78,50,64
9/18/1954,84,47,66
9/19/1954,87,50,68
9/20/1954,90,50,70
9/21/1954,80,52,66
9/22/1954,77,50,64
9/23/1954,88,53,70
9/24/1954,93,53,73
9/25/1954,95,58,76
9/26/1954,96,59,78
9/27/1954,90,57,74
9/28/1954,81,52,66
9/29/1954,81,52,66
9/30/1954,73,48,60
10/1/1954,78,45,62
10/2/1954,73,47,60
10/3/1954,76,42,59
10/4/1954,74,45,60
10/5/1954,74,45,60
10/6/1954,75,47,61
10/7/1954,77,56,66
10/8/1954,78,55,66
10/9/1954,80,49,64
10/10/1954,81,49,65
10/11/1954,83,50,66
10/12/1954,85,51,68
10/13/1954,79,49,64
10/14/1954,85,50,68
10/15/1954,88,52,70
10/16/1954,73,53,63
10/17/1954,77,49,63
10/18/1954,75,47,61
10/19/1954,74,52,63
10/20/1954,78,47,62
10/21/1954,83,46,64
10/22/1954,81,49,65
10/23/1954,70,53,62
10/24/1954,70,46,58
10/25/1954,70,38,54
10/26/1954,75,41,58
10/27/1954,76,39,58
10/28/1954,75,42,58
10/29/1954,75,40,58
10/30/1954,75,41,58
10/31/1954,71,37,54
11/1/1954,65,40,52
11/2/1954,64,40,52
11/3/1954,65,38,52
11/4/1954,68,41,54
11/5/1954,72,41,56
11/6/1954,69,40,54
11/7/1954,73,50,62
11/8/1954,57,51,54
11/9/1954,62,51,56
11/10/1954,58,48,53
11/11/1954,61,51,56
11/12/1954,62,45,54
11/13/1954,57,40,48
11/14/1954,57,42,50
11/15/1954,59,50,54
11/16/1954,64,46,55
11/17/1954,62,42,52
11/18/1954,63,38,50
11/19/1954,59,39,49
11/20/1954,54,41,48
11/21/1954,52,39,46
11/22/1954,50,45,48
11/23/1954,50,44,47
11/24/1954,49,43,46
11/25/1954,46,42,44
11/26/1954,61,38,50
11/27/1954,68,38,53
11/28/1954,61,38,50
11/29/1954,56,35,46
11/30/1954,55,28,42
12/1/1954,55,39,47
12/2/1954,53,45,49
12/3/1954,53,47,50
12/4/1954,62,47,54
12/5/1954,63,45,54
12/6/1954,58,44,51
12/7/1954,59,40,50
12/8/1954,55,34,44
12/9/1954,48,43,46
12/10/1954,53,36,44
12/11/1954,50,30,40
12/12/1954,50,35,42
12/13/1954,55,42,48
12/14/1954,46,34,40
12/15/1954,48,42,45
12/16/1954,48,38,43
12/17/1954,44,35,40
12/18/1954,42,36,39
12/19/1954,40,37,38
12/20/1954,41,36,38
12/21/1954,40,35,38
12/22/1954,38,35,36
12/23/1954,41,36,38
12/24/1954,41,38,40
12/25/1954,48,36,42
12/26/1954,50,33,42
12/27/1954,48,33,40
12/28/1954,45,35,40
12/29/1954,51,29,40
12/30/1954,46,38,42
12/31/1954,50,43,46
1/1/1955,59,45,52
1/2/1955,52,35,44
1/3/1955,50,31,40
1/4/1955,47,29,38
1/5/1955,51,37,44
1/6/1955,56,38,47
1/7/1955,50,31,40
1/8/1955,51,28,40
1/9/1955,44,34,39
1/10/1955,48,33,40
1/11/1955,48,28,38
1/12/1955,43,29,36
1/13/1955,43,36,40
1/14/1955,42,36,39
1/15/1955,43,37,40
1/16/1955,49,34,42
1/17/1955,45,29,37
1/18/1955,47,38,42
1/19/1955,49,39,44
1/20/1955,51,38,44
1/21/1955,52,32,42
1/22/1955,52,32,42
1/23/1955,57,34,46
1/24/1955,53,33,43
1/25/1955,51,35,43
1/26/1955,50,36,43
1/27/1955,48,32,40
1/28/1955,44,37,40
1/29/1955,44,37,40
1/30/1955,52,40,46
1/31/1955,55,45,50
2/1/1955,54,36,45
2/2/1955,53,34,44
2/3/1955,55,32,44
2/4/1955,55,28,42
2/5/1955,55,37,46
2/6/1955,58,36,47
2/7/1955,60,34,47
2/8/1955,63,35,49
2/9/1955,64,36,50
2/10/1955,62,37,50
2/11/1955,64,39,52
2/12/1955,66,38,52
2/13/1955,64,36,50
2/14/1955,61,44,52
2/15/1955,66,36,51
2/16/1955,57,49,53
2/17/1955,64,44,54
2/18/1955,53,38,46
2/19/1955,62,35,48
2/20/1955,60,34,47
2/21/1955,60,31,46
2/22/1955,59,33,46
2/23/1955,62,34,48
2/24/1955,64,34,49
2/25/1955,59,38,48
2/26/1955,47,40,44
2/27/1955,52,34,43
2/28/1955,55,30,42
3/1/1955,58,32,45
3/2/1955,59,34,46
3/3/1955,62,37,50
3/4/1955,60,39,50
3/5/1955,65,36,50
3/6/1955,72,37,54
3/7/1955,71,38,54
3/8/1955,70,43,56
3/9/1955,64,48,56
3/10/1955,69,41,55
3/11/1955,68,44,56
3/12/1955,64,43,54
3/13/1955,64,38,51
3/14/1955,60,36,48
3/15/1955,63,39,51
3/16/1955,65,38,52
3/17/1955,69,31,50
3/18/1955,71,37,54
3/19/1955,72,40,56
3/20/1955,62,38,50
3/21/1955,69,34,52
3/22/1955,65,39,52
3/23/1955,72,38,55
3/24/1955,76,43,60
3/25/1955,78,49,64
3/26/1955,81,49,65
3/27/1955,71,55,63
3/28/1955,70,54,62
3/29/1955,64,43,54
3/30/1955,65,36,50
3/31/1955,74,38,56
4/1/1955,65,43,54
4/2/1955,59,34,46
4/3/1955,64,34,49
4/4/1955,67,41,54
4/5/1955,72,42,57
4/6/1955,74,39,56
4/7/1955,78,41,60
4/8/1955,80,42,61
4/9/1955,78,43,60
4/10/1955,69,45,57
4/11/1955,72,40,56
4/12/1955,76,43,60
4/13/1955,69,42,56
4/14/1955,66,35,50
4/15/1955,69,35,52
4/16/1955,68,39,54
4/17/1955,55,41,48
4/18/1955,57,38,48
4/19/1955,57,39,48
4/20/1955,57,46,52
4/21/1955,59,47,53
4/22/1955,66,45,56
4/23/1955,71,41,56
4/24/1955,64,47,56
4/25/1955,56,43,50
4/26/1955,60,41,50
4/27/1955,64,38,51
4/28/1955,62,42,52
4/29/1955,60,45,52
4/30/1955,63,46,54
5/1/1955,64,46,55
5/2/1955,66,46,56
5/3/1955,64,42,53
5/4/1955,71,43,57
5/5/1955,84,47,66
5/6/1955,72,51,62
5/7/1955,62,49,56
5/8/1955,71,51,61
5/9/1955,81,49,65
5/10/1955,87,53,70
5/11/1955,90,57,74
5/12/1955,85,51,68
5/13/1955,72,47,60
5/14/1955,70,48,59
5/15/1955,72,45,58
5/16/1955,77,45,61
5/17/1955,84,52,68
5/18/1955,92,62,77
5/19/1955,93,58,76
5/20/1955,95,60,78
5/21/1955,89,52,70
5/22/1955,88,53,70
5/23/1955,77,49,63
5/24/1955,76,51,64
5/25/1955,84,53,68
5/26/1955,82,50,66
5/27/1955,87,50,68
5/28/1955,95,53,74
5/29/1955,91,57,74
5/30/1955,79,52,66
5/31/1955,75,48,62
6/1/1955,80,45,62
6/2/1955,90,51,70
6/3/1955,90,57,74
6/4/1955,97,67,82
6/5/1955,101,66,84
6/6/1955,95,62,78
6/7/1955,95,58,76
6/8/1955,102,57,80
6/9/1955,87,54,70
6/10/1955,69,51,60
6/11/1955,78,49,64
6/12/1955,78,53,66
6/13/1955,70,51,60
6/14/1955,72,50,61
6/15/1955,78,48,63
6/16/1955,86,50,68
6/17/1955,90,51,70
6/18/1955,85,54,70
6/19/1955,84,51,68
6/20/1955,88,50,69
6/21/1955,92,50,71
6/22/1955,80,54,67
6/23/1955,83,48,66
6/24/1955,88,55,72
6/25/1955,86,54,70
6/26/1955,78,52,65
6/27/1955,86,50,68
6/28/1955,79,54,66
6/29/1955,86,51,68
6/30/1955,84,52,68
7/1/1955,90,52,71
7/2/1955,88,54,71
7/3/1955,74,53,64
7/4/1955,82,51,66
7/5/1955,80,51,66
7/6/1955,85,49,67
7/7/1955,92,54,73
7/8/1955,89,57,73
7/9/1955,81,56,68
7/10/1955,88,53,70
7/11/1955,93,57,75
7/12/1955,95,59,77
7/13/1955,102,62,82
7/14/1955,100,65,82
7/15/1955,87,57,72
7/16/1955,84,53,68
7/17/1955,86,53,70
7/18/1955,91,53,72
7/19/1955,92,55,74
7/20/1955,90,55,72
7/21/1955,90,54,72
7/22/1955,93,55,74
7/23/1955,91,53,72
7/24/1955,89,55,72
7/25/1955,87,53,70
7/26/1955,85,55,70
7/27/1955,88,56,72
7/28/1955,93,55,74
7/29/1955,97,60,78
7/30/1955,98,61,80
7/31/1955,98,59,78
8/1/1955,101,57,79
8/2/1955,105,62,84
8/3/1955,104,65,84
8/4/1955,91,62,76
8/5/1955,90,60,75
8/6/1955,98,68,83
8/7/1955,100,66,83
8/8/1955,101,62,82
8/9/1955,95,60,78
8/10/1955,97,54,76
8/11/1955,90,57,74
8/12/1955,95,53,74
8/13/1955,88,57,72
8/14/1955,87,52,70
8/15/1955,91,50,70
8/16/1955,89,49,69
8/17/1955,91,51,71
8/18/1955,92,51,72
8/19/1955,98,51,74
8/20/1955,99,56,78
8/21/1955,95,58,76
8/22/1955,99,54,76
8/23/1955,99,54,76
8/24/1955,99,54,76
8/25/1955,82,52,67
8/26/1955,87,50,68
8/27/1955,93,51,72
8/28/1955,89,49,69
8/29/1955,93,50,72
8/30/1955,97,53,75
8/31/1955,102,57,80
9/1/1955,103,62,82
9/2/1955,108,65,86
9/3/1955,108,66,87
9/4/1955,105,67,86
9/5/1955,98,63,80
9/6/1955,94,58,76
9/7/1955,93,55,74
9/8/1955,93,55,74
9/9/1955,96,59,78
9/10/1955,96,53,74
9/11/1955,98,57,78
9/12/1955,96,58,77
9/13/1955,88,54,71
9/14/1955,70,52,61
9/15/1955,77,47,62
9/16/1955,75,51,63
9/17/1955,76,50,63
9/18/1955,81,47,64
9/19/1955,83,51,67
9/20/1955,84,51,68
9/21/1955,88,53,70
9/22/1955,88,51,70
9/23/1955,81,50,66
9/24/1955,87,54,70
9/25/1955,85,52,68
9/26/1955,87,47,67
9/27/1955,87,48,68
9/28/1955,79,49,64
9/29/1955,81,47,64
9/30/1955,85,47,66
10/1/1955,87,49,68
10/2/1955,89,49,69
10/3/1955,79,49,64
10/4/1955,78,44,61
10/5/1955,78,49,64
10/6/1955,82,46,64
10/7/1955,85,48,66
10/8/1955,82,48,65
10/9/1955,81,48,64
10/10/1955,64,51,58
10/11/1955,73,49,61
10/12/1955,81,50,66
10/13/1955,89,52,70
10/14/1955,84,51,68
10/15/1955,85,50,68
10/16/1955,83,51,67
10/17/1955,72,51,62
10/18/1955,70,53,62
10/19/1955,69,49,59
10/20/1955,75,49,62
10/21/1955,75,47,61
10/22/1955,74,48,61
10/23/1955,77,47,62
10/24/1955,83,48,66
10/25/1955,85,50,68
10/26/1955,70,51,60
10/27/1955,72,48,60
10/28/1955,77,45,61
10/29/1955,80,47,64
10/30/1955,80,48,64
10/31/1955,66,45,56
11/1/1955,64,37,50
11/2/1955,69,38,54
11/3/1955,73,42,58
11/4/1955,72,45,58
11/5/1955,74,50,62
11/6/1955,77,50,64
11/7/1955,78,45,62
11/8/1955,81,46,64
11/9/1955,80,47,64
11/10/1955,79,47,63
11/11/1955,63,39,51
11/12/1955,55,31,43
11/13/1955,46,37,42
11/14/1955,49,37,43
11/15/1955,52,34,43
11/16/1955,47,42,44
11/17/1955,47,42,44
11/18/1955,55,45,50
11/19/1955,66,49,58
